"p15ymas.an","p15ymas.se","ocupada.ss","solicitudes.mu","personal.mu","pobreza.mu","carencias.mu","di.urb","mean.rwi"
491.418825285151,519.134420637459,16964.192139738,140.965068546201,266.439470219193,61.3,33.1,12.3219,-0.261
514.475345087341,641.516348385521,14875.0407830343,50.8887086068294,58.4113872704477,59.3,30.3,5.1994,0.354
1408.25688073394,1433.48623853211,41385.2515506547,86.0036066028575,241.364960466084,66,29.3,16.2329,-0.435
431.119920713578,562.438057482656,16223.5378543236,249.578115285549,192.734701127987,71,20.8,9.0187,-0.234
571.086261980831,643.63684771033,18673.6511262441,6.81298360017519,10.2194754002628,45.1,36.2,1.9978,0.009
535.01234911469,656.764184088774,14244.2847159828,62.7818331298737,111.861282044894,48.9,37.5,6.167,0.15
269.912705233163,338.097607309241,15105.8737492936,59.0528957629547,104.905732473014,35.2,26.3,3.5844,0.356
658.005736460267,610.764298970812,17336.6971225965,84.7201210287443,122.844175491679,48.7,39,3.007,-0.015
447.568564185296,489.513712837059,16268.9852520361,122.366896175608,145.545026927534,46.1,40.6,1.5072,0.152
327.245569964017,394.459909023016,15652.6488257783,65.4822335025381,149.238578680203,46.4,37.8,1.0621,-0.073
725.945017182131,749.570446735395,16944.7377683914,307.101727447217,182.341650671785,54.8,38.4,1.554,0.004
1180.98040734144,1157.74800588554,18502.699460108,123.571039738704,168.753402286336,67.3,25.1,5.6238,-0.3
652.307692307692,750.769230769231,22117.9302045728,737.972909855208,523.120037365717,58.1,35.8,9.9497,-0.227
770.276393294064,876.75577707295,18503.6191536748,32.0406584907745,118.21898132803,70,27.6,1.989,-0.125
256.065337496997,335.575306269517,11890.3620997131,19.06941266209,179.070865569721,48.2,32.2,0.7213,0.533
1238.57868020305,1218.27411167513,23558.8972431078,594.522378089512,958.583834335337,61.1,36.2,14.3384,-0.257
699.974638600051,717.727618564545,21485.0136239782,172.86084701815,197.061365600691,74.4,20.2,1.4797,-0.396
686.229357194552,820.448713731167,10336.3746289986,67.577080106997,127.17631047914,58.3,36.2,0.3665,-0.005
635.232481990832,504.256712508186,20891.4728682171,4110.77235772358,462.39837398374,41.7,51,8.5665,-0.231
565.739985797323,695.931195918045,13982.905982906,18.8821752265861,113.293051359517,53.9,38.1,4.5562,-0.017
264.499242319879,291.362446617991,16443.7564499484,46.0968032869025,145.806193005311,52,31.5,3.9544,0.192
650.331459259881,777.041201644709,15541.9093441378,15.8179716493277,139.928210744053,55.8,32.6,6.5594,0.214
346.129641283826,381.791483113069,14842.1133114152,219.037317468902,138.298694274898,42,41.6,0.2733,0.255
746.173469387755,660.076530612245,20073.6278447122,347.701833769945,226.244343891403,56.4,37.4,12.4238,-0.297
152.15936415966,225.758677232738,13181.1396663828,56.8753298834117,86.9412018695138,25.8,33.1,0,1.31
614.938828074694,764.649066323245,20573.9577384352,88.1814017407238,237.059092991296,66.2,28.2,2.1474,-0.203
495.335406486006,557.52998667259,17672.5663716814,130.067567567568,287.162162162162,52.2,38.6,4.0964,-0.001
806.38143582306,916.606236403191,21302.0833333333,53.919121318023,170.743884173739,61.7,30.7,4.3248,-0.24
625.373312626926,843.387886751882,16281.4943527368,116.279069767442,183.031869078381,42.3,48.2,23.156,-0.015
233.426901078491,315.105210949537,14329.3314644402,38.7779083431257,80.3466509988249,37.3,38.4,3.3185,0.329
616.761481892604,736.783682530873,12915.0022192632,108.011693008968,125.848486349898,55.9,38.8,3.6082,0.026
441.911105418214,536.270868024423,11922.9534510433,32.7537651524428,89.6902167258479,48.7,40.6,2.7267,-0.067
468.481454787381,537.229029217719,15939.1546262227,43.4332164488365,97.2266496652853,52.7,32.6,1.6553,0.296
998.312917186239,1294.65268099465,11530.8242900023,52.3034657650042,132.607776838546,49,42.2,10.6543,-0.094
1114.51048951049,1341.78321678322,13159.1983787435,162.071142917281,307.303725531467,59.2,39,15.3768,-0.379
429.900450343683,472.56458876511,11895.6900602281,17.0560795676387,117.132112693422,51.5,38.9,2.9583,0.298
208.003834172058,346.992571291637,15839.2485839249,85.5789645598563,64.6741793238609,35,27.4,3.5915,0.218
466.582597730139,436.317780580076,20774.1935483871,39.7542464763282,36.1402240693892,52.5,36.5,6.8407,-0.3
480.045241557602,599.28906123768,15149.71890951,49.9800426912865,83.7628493252116,43.9,29.4,11.572,0.039
425.18205308903,432.229269438572,18766.7887667888,120.036934441367,288.08864265928,34.3,41.7,5.3151,-0.213
352.020860495437,442.633637548892,18753.562005277,5.96850466002479,137.734722923649,51,30.9,5.4965,0.122
1724.13793103448,2151.72413793103,23181.8181818182,2667.75777414075,812.875068194217,73.9,24.3,9.1902,-0.536
448.574174943928,413.329061198334,15547.703180212,382.84468136661,268.960503998062,51.5,39.5,4.2927,-0.068
342.377260981912,370.985603543743,16542.4845966471,106.603904194933,181.36508376021,45.1,41.2,4.6065,-0.017
561.531629329912,498.3716569624,12902.244750181,147.549123927077,175.214584663404,51.4,39.4,5.4384,-0.217
744.055228841728,772.18102787011,23328.2520325203,101.752402487281,325.984548709252,59.8,36.5,1.6707,-0.096
2476.94853810387,2510.04807313421,58140.0117164616,25.2263615478175,116.22145141673,60.1,37.5,35.3198,-0.43
490.303695572631,592.755214050494,18089.8123324397,417.811984606927,272.127542605827,45.1,46,8.355,-0.228
326.440252860031,416.0161748522,15561.0393101991,90.1971884140013,102.934239079158,36.6,26.8,5.0725,0.387
611.611436565533,668.00734458337,17185.437365386,5.65678218411337,111.944742169823,69.2,23.6,11.3854,-0.075
1002.53514634708,1343.62756395483,16975.7045675413,40.2638567634713,179.045660926925,46.8,44.5,14.3719,-0.208
523.188003332408,490.974729241877,15003.1220080756,81.219030587534,75.8168473603815,53.2,33.5,1.7535,0.187
198.513766567493,286.494047320725,13363.9498393719,44.6206558310383,113.386539721301,34.9,36.6,3.9861,0.402
736.031299669886,742.144516444553,16434.8312511654,117.149652074342,233.418479696996,57.3,37.1,15.9509,-0.396
1387.67261704278,1391.04075446278,13237.6543209877,15.3276280495593,223.527909056074,56,41.6,15.1885,-0.374
287.944252548472,389.341549422908,14073.0272636341,31.4619490935348,52.3506202130129,41.5,28.7,1.6451,0.725
808.753568030447,1070.40913415794,18153.8461538462,254.496097726502,274.855785544622,56.4,40.1,7.4083,-0.201
525.720746184285,785.754663651781,16364.1635256596,225.118483412322,132.964718272775,62,28.6,3.0525,-0.039
412.840451721308,502.129654956821,13224.3529864278,221.634275740743,87.4070174952556,50.9,38.7,0.9424,0.023
505.042223497581,656.718865294745,13442.4756034926,117.990584589715,161.49216375663,50.5,42.6,0.9599,-0.253
408.975750995295,499.457111834962,19972.7148703956,2571.88077024532,332.366130308626,53.9,30.4,4.7471,0.026
734.542073454207,878.661087866109,28344.1558441558,668.820678513732,284.329563812601,38.6,49.9,9.9047,-0.184
374.323939652718,332.574248031123,15296.3357652267,100.887235260446,149.184315970235,44,37.2,1.3828,0.176
566.626450888214,657.319965053875,12521.4797136038,128.779900707086,117.04528358658,47.4,39,3.8512,-0.166
790.722192936215,806.536636794939,19210.7623318386,418.796696814786,190.719622493118,65.2,29.3,10.8727,-0.223
654.940119760479,692.365269461078,24572.6872246696,31.2944523470839,330.014224751067,51.8,43.4,4.3201,-0.127
304.581520348093,341.877216717247,16128.2567371128,139.145326590137,115.062481603382,46.4,30.7,0.6158,0.218
319.207658460422,394.278234264356,15229.2398466377,49.2059686497471,79.1177175737233,40.1,28.3,3.6271,0.188
512.192910887499,529.417097271326,15929.9405155321,142.695205707808,222.711208908448,60.5,30.3,16.747,-0.414
635.071734548174,701.706670293058,17702.717754511,222.137112217541,101.621345589174,39.1,42.7,4.2709,-0.018
638.99546564353,567.840948726892,11255.1116703366,73.0688935281837,93.4712469159233,59.8,33.1,0,0.07
689.598555126837,819.308759543551,16566.13134874,87.2323552735924,211.065698773867,54.7,32.3,20.4202,-0.313
463.075798196442,410.268908928426,17549.2227979275,191.113522638211,159.763670344245,48.4,36.8,5.9128,-0.078
380.919698009609,394.646533973919,27046.4441219158,47.1581037478282,404.566890047158,59,33.4,2.543,0.061
380.986937590711,362.844702467344,16397.5720789074,198.347107438017,203.856749311295,53.8,35.7,6.6586,-0.186
528.554494107803,639.07677288892,14292.4631949022,53.4947384283095,168.018685486099,57.7,34.1,3.2993,-0.143
577.557755775578,513.908533710514,16819.8380566802,134.070115046653,182.987589455567,58,34.4,3.2241,0.053
425.969956182303,575.095879678974,13760.1693827794,24.3069198138023,90.1686833640777,36.8,36.9,1.7321,0.019
342.31609613984,431.615947306754,14463.6429085673,43.7459129140641,115.002142196766,46.4,29.2,26.6675,-0.176
424.554565701559,485.801781737194,19538.0366557871,32.5390994017004,39.8866379762779,42,35.3,1.1228,-0.078
673.773987206823,656.716417910448,10811.6108087463,38.237594507691,112.105674806639,61.6,28.3,4.2044,-0.001
159.873527326012,226.126715589285,14171.1466822206,28.603363028708,55.8715353866822,39.6,26.5,1.696,0.477
222.988757625679,309.429428959386,13573.1099535408,41.6641961239716,71.5854810182782,35,32,0,1.111
871.913580246914,718.878600823045,18074.4815911976,257.194244604317,183.453237410072,67.7,25.7,5.6461,-0.062
688.55395879581,808.50566654983,16722.9786051681,17.0992029565074,84.6686339943187,49.8,45.1,9.5302,-0.213
211.515292837433,308.164276553574,12507.7246536421,30.2900625701118,43.2513916698806,38.9,33,1.4761,0.911
557.011795543906,613.805155089559,16848.2905982906,11.7706406591559,263.998654783925,42.9,37.9,6.3026,-0.177
456.942003514939,567.662565905097,19324.7391037446,46.5239930878639,155.523062608002,56.6,24.1,2.0517,0.002
586.17394074546,678.560050971647,21034.2598577893,800.191662673694,416.866315285098,44.8,47,4.3455,-0.198
588.373458602466,642.982971227246,15623.5056097112,54.8060708263069,112.56323777403,53.5,37.5,3.474,0.055
1077.11757269279,940.581542351454,21158.836689038,877.001455604076,220.160116448326,55.1,37.3,5.0803,-0.101
510.022271714922,492.204899777283,13894.0586972083,271.865775982601,226.813733105484,53.2,33.1,6.561,0.212
431.028200830722,432.485608103184,16760.1953879359,64.5040415395322,132.219902574809,53,27.3,5.8682,0
779.871392253626,893.524749513982,13925.5236617533,129.142430225732,181.439778003095,53.6,38,2.4334,-0.125
371.238765142634,371.238765142634,17068.4523809524,32.5850832729906,160.753077480087,46.9,39.1,3.4198,-0.052
508.189836203276,611.087778244435,14991.9015225138,522.955305564001,196.1082395865,32.2,48.4,4.5456,0.001
797.733217088056,767.218831734961,10867.5473045341,326.477309826967,246.49036891936,50.9,44.2,10.2548,0.015
497.868343088373,481.971240696582,17658.1576026637,19.4521844277378,127.22780085169,45.5,29.6,3.1223,0.018
874.935666495111,1006.17601646938,19822.8438228438,377.221617700399,299.23830250272,69.4,24.4,10.8055,-0.213
375.043813529618,429.723098492815,9967.17492587886,79.6495420151334,182.696136997212,54.1,42,0.1339,-0.04
715.568862275449,1026.94610778443,21227.6519666269,386.430015726803,323.5228038643,46.7,45.8,1.0499,-0.219
609.131075110457,660.382916053019,15980.2149719395,83.9510583191926,175.493435741717,46.3,46.8,5.7821,-0.118
429.967718794835,415.620516499283,14556.8197780587,101.997310681841,96.0939293562035,51.2,39.2,0.1524,0.144
153.04145157389,226.855627600333,13368.5423019998,43.0991870403148,56.9193662625116,24.6,35.1,0,0.639
388.589666866148,432.47556353481,15764.691109995,53.0377521527964,128.124906885969,42.8,33.6,6.3347,0.13
633.216071097945,496.204406591372,18137.6903553299,2.64375413086583,241.903502974223,67.4,25.7,6.5783,-0.287
621.810078355258,696.571058874272,15373.1343283582,9.85988583290088,29.0607161390763,54.3,35,0,0.111
498.993877638395,596.395084985229,9310.53928115632,59.4235304928477,106.135326369957,52,38.8,0.5098,0.116
646.653080420129,753.252860949992,11954.0090035284,101.957363284445,81.2387547025789,54.2,39.2,2.8337,0.092
799.129221794818,789.829648729763,13253.9002228699,15.0096596819735,66.5775003715262,69.7,26.8,3.0749,0.037
180.494242934511,227.09689163974,13072.7229004286,5.66992629095822,38.8494949565656,41.6,34.9,0,0.762
699.335210613406,715.011466891166,14918.3382224689,9.92740584476019,87.0716220967508,54.6,37.2,2.2986,-0.028
746.853146853147,568.764568764569,15679.1338582677,24.2638861564693,135.09082562791,66,29.9,3.7695,-0.259
563.514498266294,533.404870392466,12673.2810047096,4.64130185652074,49.3926197570479,52.8,28.7,5.0664,0.137
321.067445011988,321.067445011988,14125.1482799526,43.096930288825,20.4143353999698,50.6,31.8,1.9382,0.012
963.678773742086,878.373875374875,17148.2974910394,15.1410874053682,111.493461803166,64.1,33.4,3.0377,-0.088
1254.88444791783,1379.36809199509,21133.069828722,13.507607961543,186.722815938977,59,36.6,8.6796,-0.365
221.587016607215,255.604639625806,13922.1579961464,25.543924832982,75.7386302740166,43.7,35.4,3.389,0.34
335.451080050826,372.299872935197,12875.7521655756,14.7266175779414,61.0997963340122,47.2,38.2,1.6007,0.367
221.842696629213,273.438202247191,13669.8722468203,7.17932354818124,35.0989151244416,51.6,33.9,4.0346,0.656
358.224680626893,406.953773212169,12501.4191106906,62.9936066190297,134.449040992854,61,32.4,0.2897,0.928
182.580239083409,289.461182105159,13791.4420485175,8.7680674607486,95.1716539815604,31.4,33.1,0,1.02
534.347236090842,516.168676549658,12496.7955082956,9.22711492782752,104.695779280102,51.3,35,1.6951,0.313
450.570179199177,488.725027865901,13759.763702002,16.2104869380884,106.926865764699,69.7,20.9,4.1845,0.187
415.057915057915,464.844543791912,15594.0799866966,4.51127819548872,120.676691729323,55.8,36.8,0.4857,0.295
237.774030354132,229.342327150084,15882.5231481481,110.053171757141,157.042166439965,44.3,40.1,0.3493,-0.017
288.325733424801,293.571687986764,14234.947869376,NA,59.6178495841655,43.4,33.1,1.6929,0.653
245.74217550087,268.951158742619,11897.8385189493,28.9235412474849,56.58953722334,51.1,35.6,0,0.723
73.0458643337159,183.355705834777,14483.6963893335,5.8273469554668,56.8762694074508,20.5,31.7,0,1.179
794.857033199002,736.902705814623,17178.1737193764,10.82530027321,83.2517140058766,54.2,43.2,3.5004,-0.077
179.122915379864,214.418071119739,16413.15671975,47.232570516232,131.718999467802,35.9,34.8,0,0.994
327.732222072859,465.38513241027,13853.6126339907,42.2221353454005,86.0080534813714,50.4,28.8,0.2119,0.542
99.3603891326738,205.904499779295,13776.2408253349,9.40791076698162,98.0723935349379,28,30.3,0.1033,0.947
125.939472384642,186.191982717993,14299.076992744,12.81039184728,80.5762882158748,21.8,33.9,0,1.059
255.98470102107,333.60652938565,12613.0272663715,7.9541519669589,33.8992407172286,50.5,30.4,1.0847,0.725
748.843268496474,711.558330712906,14282.2677925211,17.4320940699185,88.4282590092232,61.7,34,1.352,-0.086
163.59918200409,178.667527714993,16974.4365960309,23.7963036408345,154.675973665424,40.1,33.7,0.376,0.536
194.51329664328,244.927110028148,13109.1190108192,17.0723996206133,69.238065128043,36.6,49.4,0.2039,0.907
179.640718562874,288.806485573087,13136.7690275545,4.48048973263055,52.2555993536013,30.6,35.2,0.4764,0.851
165.074238550218,174.942807159198,11399.5426331264,24.8172244952713,82.1651351532631,52.5,38.1,0,NA
312.645663808406,420.272787289459,11765.4750264691,2.80947859952336,54.7087138123933,61.9,26.6,0,1.088
1205.89805725551,1182.48654865076,17244.2702050663,7.56593169044531,NA,80,18.5,2.8329,0.051
193.706745522002,288.467560000672,12826.2191734009,3.24295967761166,58.8740253236998,37.6,32.2,0,0.978
535.382984362576,450.56983832494,17239.8286937902,42.4824528998892,191.171038049501,74.7,19.8,2.3926,-0.038
167.491890046099,207.785555745262,15507.1447129124,5.8195094459827,65.362279777511,40.4,24.9,1.298,0.504
537.672134023331,551.121246674268,12523.7622357781,8.75488458499712,43.347355384254,61.3,30.5,2.0279,0.286
185.476934220653,251.754266829644,13174.61286864,17.621858138766,145.969483584588,31.8,48.1,0.5456,0.644
438.720942922624,433.26421477682,17826.8876611418,16.8296201314313,173.104664209008,39.2,46.3,0.3165,0.315
199.739185549811,262.9757617409,13175.8911767026,4.32744187416904,62.4440655119456,30.7,38.3,1.8915,0.643
558.540023621747,482.340838953023,14836.9417765478,12.5149635433671,128.41440853194,61.9,29.9,0.6832,0.163
1070.1801559559,801.290669534821,26568.0166147456,NA,NA,77.6,21.4,0.8191,-0.378
714.501445398455,752.728998576175,12915.7555665279,4.42169244949306,42.6599905338415,67.8,27.2,0,0.158
299.735386095742,321.866730815492,12993.5615045747,9.62761750851013,90.7746793659526,54.1,39.4,5.6422,0.232
132.98240753567,176.848132243616,14222.7715573651,15.8870255957635,100.970873786408,37.4,32.1,0,0.82
465.26836270835,442.778530983332,14696.7032967033,8.01678809742755,74.5089717290326,55.4,34.8,3.1132,-0.018
427.474579788338,429.549699107699,14646.430578977,35.4318578617644,NA,41.2,41.6,0,0.132
728.30656057649,736.75123855277,13676.0460708558,4.7071129707113,NA,64.9,32.4,1.9557,0.231
442.270597960871,430.460969176869,14249.6964089516,15.7171489956886,71.2318495767905,46.3,35.7,2.4995,0.318
511.577280823273,491.787057193746,16996.2656275369,20.9819555182543,148.971884179606,62.9,31.5,3.0842,0.33
460.737792744528,491.861829685188,14689.0248625203,33.930810651324,93.3097292911411,62.7,27.2,1.1432,0.237
272.810770109141,304.833144398567,14581.0348350189,8.67713666797952,NA,53,31.2,0.9058,0.593
724.492712203487,687.339239782795,13860.7461533057,15.3678027457141,122.259408510348,66.3,30.8,5.8386,0.058
223.272167893638,290.737281617405,13892.2458900179,24.1751061744528,79.5491669389089,39.1,30.1,0,0.902
132.698161197515,151.930534128341,14451.8330056667,11.2657224918293,77.2094021326467,25,31.6,0,0.937
276.313220074204,296.817027924234,13979.4395622616,NA,NA,51.7,37.6,0,0.791
971.633085896076,933.191940615058,16091.1779835391,NA,NA,64.6,30.6,1.8938,-0.153
202.527792784909,293.427890944232,13636.9791097534,9.12837286151608,112.454809737252,32.9,34.2,0,0.78
180.003961572744,231.009210656631,13247.0468134753,9.31229574445655,64.131848051446,46.4,48,0.1367,0.542
182.850390525036,256.568403499689,12574.1703836686,5.80318977279804,66.986738531859,37.4,34.9,0,0.955
280.190469150404,356.544451015178,13731.4411525391,3.00359033821824,NA,39.3,33.3,1.4256,0.402
365.19223815837,410.991924792094,16898.6237642954,27.7107356753374,160.901045856798,52.9,32.7,1.552,0.165
250.61207179072,309.795076436682,12045.9284142245,12.0450455680037,NA,43.6,34.4,0.0238,0.528
628.369344891534,551.170914736706,13829.0009395553,12.5246018965826,NA,57,38.3,1.9553,-0.072
637.256761370102,733.983234078064,16439.8263027295,11.3707122939058,86.3632671846658,72.8,21.5,4.7116,0.044
362.161784241068,398.168216458086,11604.082523742,9.60141166701266,74.2163172098817,50.8,39.4,3.2573,0.228
1445.01666161769,1378.37019085126,40689.6551724138,42.936004906972,339.398895931302,75.8,21,2.205,-0.311
491.906575557298,558.558306261902,11939.3254520167,NA,54.0327231885378,60,30.2,1.4779,0.589
268.945294602767,284.064876752497,11425.1861882194,51.3388363197101,117.777330380511,62.2,30.2,0.1495,0.335
195.333695062398,225.176342919154,15566.6818388712,76.1003702180173,234.471410941999,39.1,43.2,0,NA
269.548109219494,359.057755877948,12248.826855974,4.72898638774404,50.9351242179931,51.3,30.1,0,1.131
459.213492527344,474.24229773733,14892.2954935906,48.8549618320611,NA,38.8,52.4,0.2217,0.116
254.580315296123,275.884107371112,19783.9046199702,22.1799746514575,NA,39.5,33.9,0.3907,0.503
172.5719049604,173.405585660692,15959.386395071,9.71050555319536,77.6840444255629,45.7,38,0,0.482
1080.39350450848,1023.97341074854,12905.1527114066,4.90206231833026,NA,78.4,19.4,1.1146,0.09
278.03958529689,306.31479736098,13987.7436503249,17.1735241502683,79.7853309481216,38.9,46.2,0.1745,0.286
203.377468581688,253.87118491921,13471.6542461545,6.8985399806429,65.2787216078746,55,29,0,1.131
857.385398981324,776.740237691002,24742.5583266291,39.7175639894086,72.0800235363342,59.2,29.1,4.7734,-0.208
839.27682866147,660.142643887875,25775.2584194732,31.5900315900316,NA,54.5,38.8,3.7321,-0.347
379.349226804124,357.603092783505,16257.3612329282,16.3992034672602,73.2107297645543,46.4,44.8,2.4645,0.118
1486.42878926502,1323.57426044526,18641.975308642,9.93912287240651,146.602062367996,81.8,15.3,13.7435,-0.398
117.270866039196,170.516613975562,13474.2940005226,3.96004752057025,37.7671198721051,32.8,30.8,0.893,0.882
1040.8405292221,1080.86573027462,18308.9940080094,6.05433768068414,75.9314850785803,70.4,23.3,6.3626,-0.199
256.483600305111,305.11060259344,18823.9258635215,40.264792192725,130.348734047635,33,48.2,0.9474,0.258
325.684910036988,379.600025076798,13869.8289578361,7.11123345491249,69.9653614112357,52.7,34.7,1.526,0.179
928.002360578342,906.082704548329,12388.9929317948,7.38363244579058,65.2472010005575,72.3,25.9,1.7733,0.217
734.543038657974,657.310135780426,18377.6427395873,NA,NA,65.6,31.1,6.0386,-0.155
653.515085637063,669.673022121684,12374.0291209623,9.58508805025033,NA,64.5,31.6,1.5191,0.283
483.692389781898,465.417194690856,12027.8334000801,4.9672828007833,NA,53.9,36,0.6765,0.211
289.236605026079,310.573731626363,22274.412855377,113.546342751518,121.468180617903,41.9,44.3,1.9217,0.29
498.949113406945,476.15523519138,13687.7362120081,6.03768788331374,61.330197972608,54.8,29.4,1.8448,0.251
263.839230674393,359.542596473924,13533.2033108172,8.18414322250639,71.8385905086672,44.3,34.8,0,0.741
251.649703612571,309.585057599821,13501.2148559528,34.7820214095161,59.0956674433526,45.6,35.6,0,0.59
247.093628901204,259.177465727739,14226.5267688997,13.8516945239634,88.650844953366,46.5,40.9,3.272,0.294
335.96837944664,344.532279314888,11403.0113414157,24.3036990229913,82.6325766781704,53,35.1,1.6072,0.292
245.119857569784,309.817511286323,13294.0341951422,34.8274513637697,119.879753641607,38.7,31.7,2.0952,0.271
248.902907295666,256.102578167855,11090.2024953978,8.74103401290588,87.6674293647325,60.7,26.3,0,0.398
705.554188202478,553.77799655427,18520.9744846475,22.6007386582879,181.908384322805,62.1,33,0.7011,-0.19
164.886205294937,155.596841616349,18922.1789883268,41.1311053984576,NA,52.4,31.5,0.7418,1.02
218.369388461411,259.426246995406,13585.5157289663,6.10376398779247,48.793779973841,39.1,36.1,0.8091,0.552
227.827271179708,488.566078420246,13036.7428870658,16.0598440504617,44.3758848762758,47.4,38.5,0.1577,0.81
305.004809333209,295.231003133824,13145.1559279207,9.09080706164914,65.5435965926308,51.2,36.4,0.5074,0.319
628.175519630485,576.597382602002,17108.646332241,NA,154.334997730368,54.4,40.4,1.8326,-0.053
158.79254775568,172.156277022247,16303.7199124726,11.2732762959235,72.0684448917967,39.9,30.7,0.5137,0.385
175.637258590534,290.141005335188,13848.410191009,17.2275420302889,115.574918962059,28.7,30.1,0,1.201
1422.46750934663,1514.59854014599,18089.3253088375,8.79590362202745,NA,72.2,26.5,6.0613,-0.359
262.460975968994,297.290194390936,13559.1371409411,7.13258934939812,79.4789917810624,38,29.5,0,0.771
500.673784596248,459.210117134861,16604.6887631366,52.6641883519207,257.899628252788,49.8,44.1,3.2635,-0.026
165.366431129183,219.777795751502,13600.1535340242,4.47790434076852,66.6648008731913,43.3,28.8,0.1703,0.852
165.128194904103,265.68543402847,14114.3778921217,4.10852713178295,73.1007751937984,32.1,30.6,0,1.046
618.797800391884,621.747466447549,11796.0012496095,20.7893898238213,NA,59.4,33.1,0,0.151
1004.96105983759,996.092126049721,15443.9788092038,4.1184619416676,NA,87.5,10.8,1.2772,-0.136
737.499303194158,709.627069513351,14680.296810862,9.99686372902619,86.8355025874236,68.4,28.1,0,-0.044
669.634299588933,530.766117867564,13287.7054642381,8.97432185971108,18.6723793532698,57.6,39.6,1.5735,0.052
1104.69736897143,1057.70973633943,13070.1558794316,3.05002033346889,29.2062553144294,62.7,35.2,0.174,0.033
351.137168996843,392.371625539592,12189.6666666667,8.61070232019288,55.5781695212449,57.4,27,2.3092,0.57
1006.36205899364,1162.52168883748,30613.6950904393,43.0612644353102,56.7625758465453,68.9,25.7,0.6344,-0.105
1003.78787878788,814.393939393939,20673.8683127572,19.8441863883581,163.163310304278,77.7,19,3.5649,-0.286
377.034096938193,395.032874633141,13786.8792280665,5.95454858616379,NA,57.3,28.5,3.77,0.368
984.627512810406,831.690973590855,17795.934122491,18.0380922064831,NA,74.3,24.2,4.2211,-0.06
216.643284353541,282.507568485564,13008.4163004156,13.2376804167734,43.7341646027272,42.2,38.8,0.1399,0.629
313.144545403869,427.211661742572,11521.486102705,6.53755005311759,56.3863692081393,57,28.6,0,1.076
1421.50548714514,1746.61239631099,19204.3341149834,9.71480119353272,154.395947540074,82,16,11.2625,-0.234
1349.16995322388,1344.58405943318,17654.4580886279,2.99754201554725,55.7542814891789,81.4,18.2,4.4606,-0.114
174.152153987168,244.729605866178,13312.5884016973,12.0943358193913,100.78613182826,42.7,37.8,0,0.661
688.633839318771,717.018388251265,12236.4890762744,NA,123.291342803538,74.7,19.1,0.8115,-0.165
1521.23001730985,2086.34558598921,10869.8422813446,30.1638445190923,94.6047850826078,58.6,34.9,3.0923,-0.138
804.786200194363,844.873663751215,14077.5358470526,0,88.0829015544041,68.7,24.5,4.5522,0.276
860.195903829029,845.057880676759,15735.3374594754,25.2625980587688,96.3967557505651,67.9,26.8,1.2322,-0.067
702.829573608032,667.622897379058,18556.9948186528,23.5251538183134,82.338038364097,64.1,29.9,0.6205,-0.091
865.04879445686,1183.75689242759,11465.6916630821,2.69434978999921,100.166415722323,51.5,36.3,16.5523,-0.113
815.261044176707,787.14859437751,18915.7566302652,42.5049589118731,311.703032020402,64.3,31.5,0.8961,-0.1
1287.99110452187,1381.27007659995,17902.4655547498,14.0466348276277,187.823574266565,70.2,18.4,39.7588,-0.39
788.347532487927,954.026147383299,11092.2159887798,14.758130636786,78.7100300628587,59.1,27.3,4.0829,-0.254
1314.27780469237,1782.82234064641,18182.7298050139,19.7219209150971,124.741149787989,71.1,19.8,3.9845,-0.27
577.565632458234,553.699284009547,19311.6366190588,34.2436435236709,137.830665182775,59.2,30.6,6.0907,0.445
1257.5,1540.625,9002.4689391526,9.37411436419524,98.1011968346014,56.3,37.5,0,-0.173
1536.68310727497,2023.73612823674,20700.7874015748,48.4186669413825,151.437107242196,81.5,14.1,9.8807,-0.35
1008.28382562129,1174.79708810978,15265.5975945878,0,158.897067414418,60.4,33.7,8.1494,-0.228
951.925904145839,1369.45016171714,16429.6296296296,0,103.56614458446,64.1,24.2,12.0523,-0.344
1061.34738426797,928.36532430059,12277.8459137028,10.4936799427617,10.016694490818,69.9,23.1,4.7324,0.176
920.695050646463,867.989788355431,12318.9262697333,1.69324114575984,36.4046846338366,67.7,28.3,3.482,-0.011
779.670805659833,1137.74184233324,14678.9258610625,5.25596552086618,93.5561862714181,70.2,25.1,1.9051,0.33
1156.13987530496,1404.17457305503,12400.7261175403,13.8292092655702,143.231095964834,61.6,31.1,4.4715,-0.151
965.831435079727,902.961275626424,12664.3388492485,37.2873456070846,45.277491094317,71.1,22.2,2.2886,0.3
1623.27559381807,1341.14718390209,15059.6774193548,31.0673866410237,41.4231821880317,78.5,18.8,3.4526,0.009
635.930047694754,635.400105988341,10242.251223491,16.6527893422148,55.9057927917212,46.3,43.7,8.3654,-0.11
993.573264781491,938.303341902314,11291.5049590341,21.1193241816262,133.435730056638,64.4,28.6,3.3759,0.196
1098.56554466695,946.598494532027,15771.6476728086,0,79.3842877196379,73.6,20.5,6.6962,0.32
1089.21307336232,1001.19231308739,10663.9799479039,7.43365463240578,75.0799117872984,68.3,23.9,2.3304,0.135
1094.2543576501,1307.295029051,23230.006199628,70.5156456588806,304.098721903922,81.1,14,1.9169,-0.456
1388.31437435367,1114.27094105481,19006.3761955367,74.7776879547292,163.702506063056,64.6,32.8,2.6582,0.138
600.5859375,583.49609375,17108.545034642,0,164.341677813874,64.3,27.5,1.3672,0.026
